2D-peak FWHM	#
0.002006837608	7	
0.002298196759	10	
0.00258955591	7	
0.002880915061	14	
0.003172274212	7	
0.003463633362	9	
0.003754992513	10	
0.004046351664	8	
0.004337710815	6	
0.004629069966	12	
0.004920429117	7	
0.005211788268	9	
0.005503147419	7	
0.00579450657	6	
0.006085865721	12	
0.006377224871	6	
0.006668584022	7	
0.006959943173	15	
0.007251302324	50	
0.007542661475	137	
0.007834020626	185	
0.008125379777	103	
0.008416738928	53	
0.008708098079	32	
0.00899945723	11	
0.00929081638	5	
0.009582175531	5	
0.009873534682	1	
0.01016489383	5	
0.01045625298	1	
0.01074761213	6	
0.01103897129	3	
0.01133033044	1	
0.01162168959	2	
0.01191304874	3	
0.01220440789	1	
0.01249576704	0	
0.01278712619	0	
0.01307848534	1	
0.01336984449	0	
0.01366120364	0	
0.01395256279	2	
0.01424392195	0	
0.0145352811	3	
0.01482664025	0	
0.0151179994	0	
0.01540935855	0	
0.0157007177	2	
0.01599207685	1	
0.016283436	0	
0.01657479515	0	
0.0168661543	0	
0.01715751345	1	
0.01744887261	2	
0.01774023176	1	
0.01803159091	0	
0.01832295006	0	
0.01861430921	0	
0.01890566836	1	
0.01919702751	0	
0.01948838666	1	
0.01977974581	0	
0.02007110496	0	
0.02036246411	0	
0.02065382327	0	
0.02094518242	0	
0.02123654157	1	
0.02152790072	0	
0.02181925987	2	
0.02211061902	0	
0.02240197817	0	
0.02269333732	0	
0.02298469647	0	
0.02327605562	0	
0.02356741477	0	
0.02385877393	0	
0.02415013308	0	
0.02444149223	0	
0.02473285138	0	
0.02502421053	0	
0.02531556968	0	
0.02560692883	1	
0.02589828798	0	
0.02618964713	0	
0.02648100628	0	
0.02677236543	0	
0.02706372459	0	
0.02735508374	0	
0.02764644289	0	
0.02793780204	0	
0.02822916119	0	
0.02852052034	0	
0.02881187949	0	
0.02910323864	0	
0.02939459779	0	
0.02968595694	0	
0.02997731609	0	
0.03026867524	0	
0.0305600344	1	
0.03085139355	 	
